Num;Lat;Lng;Dist (m);Slope (rad);Altitude (m)
818;49.012809999999995;2.02833;36299.79593735983;0.03007999587976067;91.0
819;49.012859999999996;2.02826;36307.344049282416;0.0;91.0
820;49.013909999999996;2.02707;36452.82173200003;-0.0006873906576729199;90.9
821;49.01477;2.02605;36573.97544522128;-0.0379682956278831;86.3
822;49.01491;2.0258700000000003;36594.33872059969;-0.10803762946371041;84.1
823;49.0153;2.02542;36648.722687085894;-0.08826130770026618;79.3
824;49.015390000000004;2.0253;36662.01693913145;-0.015044095697501527;79.1
825;49.01789;2.02236;37013.08022463698;0.039024302926670536;92.8
826;49.01793;2.0223299999999997;37018.036941669714;0.060523931065444986;93.1
827;49.01813;2.02215;37043.860823211326;0.04646861464518911;94.3
828;49.01835;2.02197;37071.622876852525;0.028816312018533914;95.1
829;49.0185;2.02188;37089.54692291408;0.03347458480855225;95.7
830;49.018570000000004;2.02183;37098.14224959506;0.0232684582475059;95.9
831;49.01858;2.02182;37099.4719904909;0.0;95.9
832;49.0188;2.0217099999999997;37125.21646039731;0.003884329347760061;96.0
833;49.019009999999994;2.02165;37148.97377424125;0.00420923007781406;96.1
834;49.019059999999996;2.02164;37154.581139855465;0.0;96.1
835;49.019090000000006;2.02163;37157.99576275462;0.0;96.1
836;49.01927;2.02159;37178.22227919862;0.004944005077534822;96.2
837;49.0193;2.0215799999999997;37181.636901439946;0.0;96.2
838;49.01954;2.02156;37208.36350618253;-0.014966360443183058;95.8
839;49.01963;2.02156;37218.37104958056;-0.019984924575939762;95.6
840;49.019729999999996;2.02155;37229.51442757711;-0.017947879005978364;95.4
841;49.01981;2.02156;37238.4398602897;0.0;95.4
842;49.02012;2.02162;37273.18685087448;-0.008633841232035023;95.1
843;49.02033;2.02168;37296.94414334906;-0.0042092338639605625;95.0
844;49.02062;2.02179;37330.17333298345;0.0;95.0
845;49.02104;2.02197;37378.68462641591;0.0;95.0
846;49.021359999999994;2.0220700000000003;37415.00649143116;0.0;95.0
847;49.0218;2.02223;37465.30410477135;0.02982248859115408;96.5
848;49.02214;2.02231;37503.55778028898;0.031369534659405326;97.7
849;49.02268;2.02239;37563.88573359524;0.03149452112778304;99.6
850;49.0231;2.0224;37610.59329479648;0.02355079074372143;100.7
851;49.02321;2.02239;37622.84645167639;0.008161162138057041;100.8
852;49.02332;2.02237;37635.164523342486;0.016236307550514754;101.0
853;49.02342;2.0223400000000002;37646.49714052142;0.026472261019968208;101.3
854;49.02393;2.0222599999999997;37703.505774966376;0.012278841737138517;102.0
855;49.02395;2.0223;37707.17352160051;0.0;102.0
856;49.02395;2.02231;37707.90267510241;0.0;102.0
857;49.023959999999995;2.02231;37709.014624368414;0.0;102.0
858;49.02397;2.0223299999999997;37710.84849710312;0.0;102.0
859;49.023990000000005;2.02248;37722.009597723394;0.0;102.0
860;49.02398;2.02276;37742.45613951023;0.0;102.0
861;49.02394;2.02311;37768.361197952625;0.0;102.0
862;49.02427;2.0232;37805.63770702033;0.005365309279276711;102.2
863;49.02422;2.0235;37828.20767495701;-0.008861332925287154;102.0
864;49.02422;2.02353;37830.39512359447;0.0;102.0
865;49.024229999999996;2.02355;37832.22899026997;0.0;102.0
866;49.02424;2.02356;37833.558685690565;0.0;102.0
867;49.02425;2.02358;37835.392551900484;0.0;102.0
868;49.02426;2.02359;37836.72224715974;0.0;102.0
869;49.02428;2.0236;37839.062628042426;0.0;102.0
870;49.02467;2.0237;37883.03736138439;0.018192264948574444;102.8
871;49.02469;2.02371;37885.37774039547;0.042728122037864455;102.9
872;49.0247;2.02372;37886.70743212014;0.0;102.9
873;49.02471;2.02372;37887.81938138615;0.08993216062722287;103.0
874;49.024809999999995;2.02388;37903.935984089716;0.0;103.0
875;49.02471;2.02448;37949.075481160784;-0.022153547666372782;102.0
876;49.02469;2.02469;37964.54812951861;0.0;102.0
877;49.0247;2.02471;37966.381985242166;0.0;102.0
878;49.0247;2.02473;37967.840270267676;0.0;102.0
879;49.02472;2.02475;37970.49965347533;0.0;102.0
880;49.02473;2.02477;37972.333508499345;0.0;102.0
881;49.02474;2.02478;37973.66319990262;0.0;102.0
882;49.024809999999995;2.02481;37981.748368558125;0.0;102.0
883;49.0248;2.02489;37987.68653418671;0.0;102.0
884;49.02479;2.02493;37990.80787677515;0.0;102.0
885;49.02475;2.02497;37996.12664126281;0.0;102.0
886;49.024429999999995;2.0253900000000002;38043.072760968615;0.0;102.0
887;49.02458;2.02552;38062.257295509284;0.0;102.0
888;49.0247;2.02565;38078.624792360526;0.0;102.0
